date,platform,sku_id,product_name,sku_type,core_products,units_sold,gross_sales,avg_gross_per_unit,net_gross_sales,avg_net_gross_per_unit
2024-07-07,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4392,91694.13,20.88,74623.11,16.99
2024-07-08,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4086,86376.79,21.14,67662.01,16.56
2024-07-09,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,8467,174712.6,20.63,127039.04,15
2024-07-10,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,7785,159480.22,20.49,116748.45,15
2024-07-11,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,7266,148645.64,20.46,108839.61,14.98
2024-07-12,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4385,89435.26,20.4,74451.44,16.98
2024-07-13,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4562,92533.71,20.28,77502.14,16.99
2024-07-14,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4846,98630.66,20.35,82249.6,16.97
2024-07-15,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4697,96611.67,20.57,79838.3,17
2024-07-16,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,5101,104627.66,20.51,86448.28,16.95
2024-07-17,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4431,90934.51,20.52,75081.95,16.94
2024-07-18,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3512,72043.96,20.51,59290.14,16.88
2024-07-19,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3364,70324.82,20.91,57123.41,16.98
2024-07-20,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,5258,108065.94,20.55,89275.47,16.98
2024-07-21,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4612,94232.86,20.43,78293.93,16.98
2024-07-22,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4502,92433.76,20.53,76284.12,16.94
2024-07-23,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3235,70884.54,21.91,55003.67,17
2024-07-24,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3809,83258.35,21.86,64745.92,17
2024-07-25,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3756,83018.47,22.1,63808.02,16.99
2024-07-26,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4670,97951,20.97,79150.03,16.95
2024-07-27,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3794,79080.44,20.84,64400.28,16.97
2024-07-28,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4180,85557.2,20.47,70870.29,16.95
2024-07-29,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3618,73783.09,20.39,61347.15,16.96
2024-07-30,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3378,68845.56,20.38,57385.43,16.99
2024-07-31,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3418,69445.26,20.32,57878.76,16.93
2024-08-01,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3074,61909.03,20.14,51856.37,16.87
2024-08-02,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,2790,57031.47,20.44,47360.51,16.98
2024-08-03,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,2725,55632.17,20.42,46252.97,16.97
2024-08-04,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,2802,57151.41,20.4,47596.19,16.99
2024-08-05,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,2766,56491.74,20.42,46690,16.88
2024-08-06,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,4282,87416.27,20.41,70246.87,16.41
2024-08-07,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3565,72223.87,20.26,58747.44,16.48
2024-08-08,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3272,66306.83,20.26,53765.68,16.43
2024-08-09,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,2776,56871.55,20.49,45649.32,16.44
2024-08-10,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3126,63128.42,20.19,51405.88,16.44
2024-08-11,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,2380,48355.81,20.32,40480,17.01
2024-08-12,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,2168,45117.43,20.81,36816.16,16.98
2024-08-13,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,2451,50214.88,20.49,41087.28,16.76
2024-08-14,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1481,30064.96,20.3,28551.91,19.28
2024-08-15,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1625,32883.55,20.24,32032.57,19.71
2024-08-16,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1266,26246.87,20.73,25107.44,19.83
2024-08-17,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1465,29645.17,20.24,28803.98,19.66
2024-08-18,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1354,27486.25,20.3,26806.59,19.8
2024-08-19,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,937,18850.57,20.12,18390.8,19.63
2024-08-20,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1063,22208.89,20.89,20153.14,18.96
2024-08-21,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,819,16911.54,20.65,16011.99,19.55
2024-08-22,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1081,22008.99,20.36,20487.31,18.95
2024-08-23,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,893,18570.71,20.8,17521.22,19.62
2024-08-24,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,916,19130.43,20.88,17973,19.62
2024-08-25,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,929,19190.4,20.66,18400.78,19.81
2024-08-26,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,891,18330.83,20.57,17465.26,19.6
2024-08-27,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1528,31684.15,20.74,27561.51,18.04
2024-08-28,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1306,27566.21,21.11,24030.55,18.4
2024-08-29,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1687,36701.64,21.76,30679.22,18.19
2024-08-29,TikTok,1729597409638126362,EZ Bombs Pozole Bombs 2 Pack - Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,0,19.99,0,0,0
2024-08-30,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,978,20369.81,20.83,19270.36,19.7
2024-08-30,TikTok,1729615891226989338,Pozole Bomb Pack,core,Pozole Bomb 2-Pack,1,19.99,19.99,19.99,19.99
2024-08-31,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,968,20049.97,20.71,19250.37,19.89
2024-09-02,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,926,19410.29,20.96,18390.8,19.86
2024-09-03,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,762,15752.12,20.67,14948.51,19.62
2024-09-04,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,3611,73923.02,20.47,58756.98,16.27
2024-09-04,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,3660,77341.31,21.13,58286.34,15.93
2024-09-05,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,2273,46196.89,20.32,39566.15,17.41
2024-09-05,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,1135,23168.41,20.41,19098.95,16.83
2024-09-06,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1683,34442.77,20.47,33474.11,19.89
2024-09-06,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,543,10994.5,20.25,10702.64,19.71
2024-09-07,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1673,34522.73,20.64,33343.32,19.93
2024-09-07,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,429,8635.68,20.13,8475.76,19.76
2024-09-08,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1752,36361.81,20.75,34902.54,19.92
2024-09-08,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,410,7736.13,18.87,7556.22,18.43
2024-09-09,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1349,27326.33,20.26,26726.63,19.81
2024-09-09,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,361,7176.41,19.88,6916.54,19.16
2024-09-10,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1738,35442.27,20.39,31749.63,18.27
2024-09-10,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,559,11254.37,20.13,9920.9,17.75
2024-09-11,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1312,26626.68,20.29,24850.3,18.94
2024-09-11,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,484,9475.26,19.58,8628.87,17.83
2024-09-12,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1180,24067.96,20.4,22768.38,19.3
2024-09-12,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,521,10254.87,19.68,9504.69,18.24
2024-09-13,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1142,22908.54,20.06,21655.15,18.96
2024-09-13,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,468,9175.41,19.61,8286.63,17.71
2024-09-14,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1010,20489.75,20.29,19716.61,19.52
2024-09-14,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,309,6376.81,20.64,5872.99,19.01
2024-09-15,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1415,29045.47,20.53,25421.61,17.97
2024-09-15,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,406,8395.8,20.68,7459.14,18.37
2024-09-16,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,1051,21169.41,20.14,19045.65,18.12
2024-09-16,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,261,5137.43,19.68,4738.1,18.15
2024-09-17,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,958,19590.2,20.45,18111.68,18.91
2024-09-17,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,343,6916.54,20.16,6088.91,17.75
2024-09-18,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,941,19130.43,20.33,17552.04,18.65
2024-09-18,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,402,8095.95,20.14,6969.12,17.34
2024-09-19,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,687,14532.73,21.15,12903.24,18.78
2024-09-19,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Birria Bomb 2-Pack,320,6716.64,20.99,6241.82,19.51
2024-09-19,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,259,5417.29,20.92,4680.38,18.07
2024-09-19,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs Seasoning Spice Bomb Flavor,core,Pozole Bomb 2-Pack,92,1939.03,21.08,1727.09,18.77
2024-09-20,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1238,25567.21,20.65,22054.35,17.81
2024-09-20,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,381,7956.02,20.88,6666.6,17.5
2024-09-21,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2612,54772.6,20.97,41878.61,16.03
2024-09-21,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,882,18330.83,20.78,14092.58,15.98
2024-09-22,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,3169,65707.13,20.73,50154.4,15.83
2024-09-22,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,977,20269.86,20.75,15364,15.73
2024-09-23,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2247,45257.36,20.14,34616.8,15.41
2024-09-23,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,771,15172.41,19.68,11748.8,15.24
2024-09-24,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,949,19750.12,20.81,17967.81,18.93
2024-09-24,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,386,7916.04,20.51,7199.54,18.65
2024-09-25,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1123,22928.53,20.42,19542.34,17.4
2024-09-25,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,481,9755.12,20.28,8146.15,16.94
2024-09-26,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2249,45996.99,20.45,36279.34,16.13
2024-09-26,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,863,17791.1,20.62,13634.45,15.8
2024-09-27,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1989,41619.18,20.92,33149.67,16.67
2024-09-27,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,837,17151.42,20.49,13637.31,16.29
2024-09-28,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2061,42678.65,20.71,34615.79,16.8
2024-09-28,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,809,16571.71,20.48,13242.33,16.37
2024-09-29,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1947,40799.59,20.96,32942.73,16.92
2024-09-29,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,961,19750.12,20.55,15871.85,16.52
2024-09-30,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1864,37681.15,20.22,29925.75,16.05
2024-09-30,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,949,19230.38,20.26,15026.84,15.83
2024-10-01,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2053,43158.41,21.02,34081.24,16.6
2024-10-01,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,824,17331.33,21.03,13387.6,16.25
2024-10-02,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,941,19350.32,20.56,17727.28,18.84
2024-10-02,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,384,7836.08,20.41,7164.2,18.66
2024-10-03,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,913,18570.71,20.34,17137.02,18.77
2024-10-03,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,444,9055.47,20.4,8270.39,18.63
2024-10-04,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,838,17011.49,20.3,16024.32,19.12
2024-10-04,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,329,6696.65,20.35,6122.75,18.61
2024-10-05,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2316,48415.78,20.9,37246.55,16.08
2024-10-05,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,870,18550.72,21.32,13909.94,15.99
2024-10-06,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2036,42038.97,20.65,32351.56,15.89
2024-10-06,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,849,17791.1,20.96,13473.12,15.87
2024-10-07,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1874,37321.33,19.92,29109.01,15.53
2024-10-07,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,720,14352.82,19.93,11310.82,15.71
2024-10-08,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2652,53453.26,20.16,41287.77,15.57
2024-10-08,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,1035,20769.61,20.07,16035.75,15.49
2024-10-09,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2619,54712.63,20.89,41601.19,15.88
2024-10-09,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,1071,20709.64,19.34,15598.96,14.56
