platform,date,product_name,seller_sku_resolved,net_units,gross_sales,net_gross_sales
TikTok,2026-02-18,Brine Bomb,85006334629,4,19.99,19.99
TikTok,2026-02-18,Pozole Bomb 2-Pack,1729597409638126362,44,754.66,602.6
TikTok,2026-02-18,Tinga Bomb 2-Pack,850063346283,26,282.39,172.45
TikTok,2026-02-18,Variety Pack,850063346511,10,199.96,184.97
TikTok,2026-02-19,Birria Bomb 2-Pack,1729443667774378778,437,8221.33,5998.03
TikTok,2026-02-19,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2026-02-19,Pozole Bomb 2-Pack,1729597409638126362,55,1014.56,812.34
TikTok,2026-02-19,Tinga Bomb 2-Pack,850063346283,17,259.9,213.01
TikTok,2026-02-19,Variety Pack,850063346511,10,199.96,158.84
TikTok,2026-02-20,Birria Bomb 2-Pack,1729443667774378778,614,11410.08,7614.68
TikTok,2026-02-20,Brine Bomb,85006334629,6,59.97,43.58
TikTok,2026-02-20,Pozole Bomb 2-Pack,1729597409638126362,104,1831.78,1184.5
TikTok,2026-02-20,Tinga Bomb 2-Pack,850063346283,42,497.29,301.87
TikTok,2026-02-20,Variety Pack,850063346511,23,949.81,623.86
TikTok,2026-02-21,Birria Bomb 2-Pack,1729443667774378778,613,12259.46,8348.18
TikTok,2026-02-21,Pozole Bomb 2-Pack,1729597409638126362,84,1674.26,1137.43
TikTok,2026-02-21,Tinga Bomb 2-Pack,850063346283,25,404.82,241.94
TikTok,2026-02-21,Variety Pack,850063346511,22,899.82,709.58
TikTok,2026-02-22,Birria Bomb 2-Pack,1729443667774378778,576,11177.39,8288.79
TikTok,2026-02-22,Pozole Bomb 2-Pack,1729597409638126362,82,1411.9,1068.87
TikTok,2026-02-22,Tinga Bomb 2-Pack,850063346283,27,384.83,281.58
TikTok,2026-02-22,Variety Pack,850063346511,22,799.84,624.57
TikTok,2026-02-23,Birria Bomb 2-Pack,1729443667774378778,652,12157.2,9095.02
TikTok,2026-02-23,Brine Bomb,85006334629,5,59.97,36
TikTok,2026-02-23,Pozole Bomb 2-Pack,1729597409638126362,91,1379.43,994.28
TikTok,2026-02-23,Tinga Bomb 2-Pack,850063346283,35,332.35,209.11
TikTok,2026-02-23,Variety Pack,850063346511,19,699.86,412.96
TikTok,2026-02-24,Birria Bomb 2-Pack,1729443667774378778,519,9115.89,6964.55
TikTok,2026-02-24,Brine Bomb,85006334629,2,0,0
TikTok,2026-02-24,Pozole Bomb 2-Pack,1729597409638126362,91,1349.46,993.27
TikTok,2026-02-24,Tinga Bomb 2-Pack,850063346283,41,419.82,277.92
TikTok,2026-02-24,Variety Pack,850063346511,23,649.87,440.68
TikTok,2026-02-25,Birria Bomb 2-Pack,1729443667774378778,943,18299.06,13002.06
TikTok,2026-02-25,Brine Bomb,85006334629,6,39.98,25.74
TikTok,2026-02-25,Pozole Bomb 2-Pack,1729597409638126362,711,1044.56,748.09
TikTok,2026-02-25,Tinga Bomb 2-Pack,850063346283,34,532.28,326.71
TikTok,2026-02-25,Variety Pack,850063346511,16,449.91,326.94
TikTok,2026-02-26,Birria Bomb 2-Pack,1729443667774378778,473,9115.89,6809.94
TikTok,2026-02-26,Pozole Bomb 2-Pack,1729597409638126362,339,794.67,606.95
TikTok,2026-02-26,Tinga Bomb 2-Pack,850063346283,11,214.93,153.12
TikTok,2026-02-26,Variety Pack,850063346511,13,399.92,315.92
TikTok,2026-02-27,Birria Bomb 2-Pack,1729443667774378778,689,13763.64,9780.58
TikTok,2026-02-27,Brine Bomb,85006334629,3,19.99,15.79
TikTok,2026-02-27,Pozole Bomb 2-Pack,1729597409638126362,522,862.13,628.95
TikTok,2026-02-27,Tinga Bomb 2-Pack,850063346283,26,377.32,230.12
TikTok,2026-02-27,Variety Pack,850063346511,5,249.95,197.45
TikTok,2026-02-28,Birria Bomb 2-Pack,1729443667774378778,768,15625.21,10927.7
TikTok,2026-02-28,Brine Bomb,85006334629,5,99.95,75.16
TikTok,2026-02-28,Pozole Bomb 2-Pack,1729597409638126362,619,804.68,531.62
TikTok,2026-02-28,Tinga Bomb 2-Pack,850063346283,42,792.18,521.16
TikTok,2026-02-28,Variety Pack,850063346511,4,199.96,149.35
TikTok,2026-03-01,Birria Bomb 2-Pack,1729443667774378778,510,9543.35,7356.04
TikTok,2026-03-01,Brine Bomb,85006334629,1,19.99,15.79
TikTok,2026-03-01,Pozole Bomb 2-Pack,1729597409638126362,58,964.6,773.73
TikTok,2026-03-01,Tinga Bomb 2-Pack,850063346283,24,292.4,231.37
TikTok,2026-03-01,Variety Pack,850063346511,6,349.93,233.3
TikTok,2026-03-02,Birria Bomb 2-Pack,1729443667774378778,549,10367.9,7905.53
TikTok,2026-03-02,Brine Bomb,85006334629,3,39.98,28.14
TikTok,2026-03-02,Pozole Bomb 2-Pack,1729597409638126362,55,942.12,771.39
TikTok,2026-03-02,Tinga Bomb 2-Pack,850063346283,24,324.86,183.3
TikTok,2026-03-02,Variety Pack,850063346511,13,649.87,451.89
TikTok,2026-03-03,Birria Bomb 2-Pack,1729443667774378778,268,5262.63,4168.71
TikTok,2026-03-03,Brine Bomb,85006334629,1,0,0
TikTok,2026-03-03,Pozole Bomb 2-Pack,1729597409638126362,28,549.74,440.07
TikTok,2026-03-03,Tinga Bomb 2-Pack,850063346283,18,264.89,196.96
TikTok,2026-03-03,Variety Pack,850063346511,8,349.93,254.98
TikTok,2026-03-04,Birria Bomb 2-Pack,1729443667774378778,400,7621.63,6159.43
TikTok,2026-03-04,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2026-03-04,Pozole Bomb 2-Pack,1729597409638126362,59,1064.52,871.23
TikTok,2026-03-04,Tinga Bomb 2-Pack,850063346283,6,104.97,103.22
TikTok,2026-03-04,Variety Pack,850063346511,1,49.99,49.99
TikTok,2026-03-05,Birria Bomb 2-Pack,1729443667774378778,374,7004.32,5749.25
TikTok,2026-03-05,Brine Bomb,85006334629,5,59.97,41.99
TikTok,2026-03-05,Pozole Bomb 2-Pack,1729597409638126362,40,702.24,540.19
TikTok,2026-03-05,Tinga Bomb 2-Pack,850063346283,21,284.88,202.31
TikTok,2026-03-05,Variety Pack,850063346511,5,249.95,185.97
TikTok,2026-03-06,Birria Bomb 2-Pack,1729443667774378778,427,8073.89,6348.1
TikTok,2026-03-06,Brine Bomb,85006334629,2,0,0
TikTok,2026-03-06,Pozole Bomb 2-Pack,1729597409638126362,48,674.73,555.14
TikTok,2026-03-06,Tinga Bomb 2-Pack,850063346283,34,367.34,254.19
TikTok,2026-03-06,Variety Pack,850063346511,4,199.96,114
TikTok,2026-03-07,Birria Bomb 2-Pack,1729443667774378778,427,8408.7,6889.32
TikTok,2026-03-07,Brine Bomb,85006334629,1,19.99,17.99
TikTok,2026-03-07,Pozole Bomb 2-Pack,1729597409638126362,42,754.66,662.02
TikTok,2026-03-07,Tinga Bomb 2-Pack,850063346283,14,157.46,141.71
TikTok,2026-03-07,Variety Pack,850063346511,2,99.98,89.98
TikTok,2026-03-08,Birria Bomb 2-Pack,1729443667774378778,382,7156.78,6359.95
TikTok,2026-03-08,Brine Bomb,85006334629,0,19.99,0
TikTok,2026-03-08,Pozole Bomb 2-Pack,1729597409638126362,44,702.18,661.43
TikTok,2026-03-08,Pozole Verde Bomb 2-Pack,1732261259721675546,1,19.99,19.99
TikTok,2026-03-08,Tinga Bomb 2-Pack,850063346283,27,267.42,258.42
TikTok,2026-03-08,Variety Pack,850063346511,3,199.96,144.97
TikTok,2026-03-09,Birria Bomb 2-Pack,1729443667774378778,465,8393.61,7426.43
TikTok,2026-03-09,Pozole Bomb 2-Pack,1729597409638126362,54,702.18,622.08
TikTok,2026-03-09,Pozole Verde Bomb 2-Pack,1732261259721675546,2,19.99,19.99
TikTok,2026-03-09,Tinga Bomb 2-Pack,850063346283,23,174.95,167.95
TikTok,2026-03-09,Variety Pack,850063346511,4,199.96,199.96
TikTok,2026-03-10,Birria Bomb 2-Pack,1729443667774378778,1326,15135.68,12501.27
TikTok,2026-03-10,Brine Bomb,85006334629,9,119.94,119.94
TikTok,2026-03-10,Pozole Bomb 2-Pack,1729597409638126362,206,3695.81,3136.19
TikTok,2026-03-10,Pozole Verde Bomb 2-Pack,1732261259721675546,2393,47276.35,44304.33
TikTok,2026-03-10,Tinga Bomb 2-Pack,850063346283,84,1304.46,1219.49
TikTok,2026-03-10,Variety Pack,850063346511,12,449.91,439.91
TikTok,2026-03-11,Birria Bomb 2-Pack,1729443667774378778,486,9388.15,7629.24
TikTok,2026-03-11,Brine Bomb,85006334629,3,59.97,53.98
TikTok,2026-03-11,Pozole Bomb 2-Pack,1729597409638126362,93,1616.76,1394.73
TikTok,2026-03-11,Pozole Verde Bomb 2-Pack,1732261259721675546,590,11594.2,10796.38
TikTok,2026-03-11,Tinga Bomb 2-Pack,850063346283,18,299.88,241.18
TikTok,2026-03-11,Variety Pack,850063346511,5,249.95,229.97
TikTok,2026-03-12,Birria Bomb 2-Pack,1729443667774378778,593,11432.36,9414.75
TikTok,2026-03-12,Brine Bomb,85006334629,3,59.97,53.97
TikTok,2026-03-12,Pozole Bomb 2-Pack,1729597409638126362,91,1689.26,1363.51
TikTok,2026-03-12,Pozole Verde Bomb 2-Pack,1732261259721675546,578,11194.4,10536.49
TikTok,2026-03-12,Tinga Bomb 2-Pack,850063346283,19,287.41,259.01
TikTok,2026-03-12,Variety Pack,850063346511,4,199.96,179.96
TikTok,2026-03-13,Birria Bomb 2-Pack,1729443667774378778,494,9198.32,7585.45
TikTok,2026-03-13,Brine Bomb,85006334629,4,39.98,35.99
TikTok,2026-03-13,Pozole Bomb 2-Pack,1729597409638126362,89,1416.86,1185.72
TikTok,2026-03-13,Pozole Verde Bomb 2-Pack,1732261259721675546,456,8935.53,8249.91
TikTok,2026-03-13,Tinga Bomb 2-Pack,850063346283,34,364.87,300.48
TikTok,2026-03-13,Variety Pack,850063346511,14,599.88,277.66
TikTok,2026-03-14,Birria Bomb 2-Pack,1729443667774378778,499,9798.05,7859.24
TikTok,2026-03-14,Brine Bomb,85006334629,1,19.99,17.99
TikTok,2026-03-14,Pozole Bomb 2-Pack,1729597409638126362,63,1196.97,1004.45
TikTok,2026-03-14,Pozole Verde Bomb 2-Pack,1732261259721675546,331,6376.81,6053.87
TikTok,2026-03-14,Tinga Bomb 2-Pack,850063346283,20,259.9,212.76
TikTok,2026-03-14,Variety Pack,850063346511,6,199.96,184.96
TikTok,2026-03-15,Birria Bomb 2-Pack,1729443667774378778,512,9755.48,8428.73
TikTok,2026-03-15,Brine Bomb,85006334629,2,39.98,35.98
TikTok,2026-03-15,Pozole Bomb 2-Pack,1729597409638126362,60,1022.05,862.7
TikTok,2026-03-15,Pozole Verde Bomb 2-Pack,1732261259721675546,318,6296.85,5971.88
TikTok,2026-03-15,Tinga Bomb 2-Pack,850063346283,29,322.37,279.35
TikTok,2026-03-15,Variety Pack,850063346511,5,249.95,139.97
TikTok,2026-03-16,Birria Bomb 2-Pack,1729443667774378778,420,8103.83,7170.78
TikTok,2026-03-16,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2026-03-16,Pozole Bomb 2-Pack,1729597409638126362,64,1199.43,1024.66
TikTok,2026-03-16,Pozole Verde Bomb 2-Pack,1732261259721675546,339,6856.57,6356.64
TikTok,2026-03-16,Tinga Bomb 2-Pack,850063346283,23,347.38,336.41
TikTok,2026-03-16,Variety Pack,850063346511,2,99.98,99.98
TikTok,2026-03-17,Birria Bomb 2-Pack,1729443667774378778,455,8858.46,7242.54
TikTok,2026-03-17,Brine Bomb,85006334629,3,59.97,55.97
TikTok,2026-03-17,Pozole Bomb 2-Pack,1729597409638126362,66,1246.93,1110.11
TikTok,2026-03-17,Pozole Verde Bomb 2-Pack,1732261259721675546,278,5414.83,5098.87
TikTok,2026-03-17,Tinga Bomb 2-Pack,850063346283,20,267.42,260.43
TikTok,2026-03-17,Variety Pack,850063346511,10,449.91,434.94
TikTok,2026-03-18,Birria Bomb 2-Pack,1729443667774378778,545,10842.7,8767.73
TikTok,2026-03-18,Brine Bomb,85006334629,1,0,0
TikTok,2026-03-18,Pozole Bomb 2-Pack,1729597409638126362,79,1446.89,1243.06
TikTok,2026-03-18,Pozole Verde Bomb 2-Pack,1732261259721675546,381,7931.43,6491.45
TikTok,2026-03-18,Tinga Bomb 2-Pack,850063346283,36,584.79,479.96
TikTok,2026-03-18,Variety Pack,850063346511,5,249.95,217.47
TikTok,2026-03-19,Birria Bomb 2-Pack,1729443667774378778,344,6772.01,5741.22
TikTok,2026-03-19,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2026-03-19,Pozole Bomb 2-Pack,1729597409638126362,43,814.69,679.93
TikTok,2026-03-19,Pozole Verde Bomb 2-Pack,1732261259721675546,252,5102.65,4134.25
TikTok,2026-03-19,Tinga Bomb 2-Pack,850063346283,15,274.9,236.36
TikTok,2026-03-19,Variety Pack,850063346511,3,99.98,88.98
TikTok,2026-03-20,Birria Bomb 2-Pack,1729443667774378778,423,8266.27,6965.95
TikTok,2026-03-20,Brine Bomb,85006334629,4,39.98,35.98
TikTok,2026-03-20,Pozole Bomb 2-Pack,1729597409638126362,59,1067.11,926.89
TikTok,2026-03-20,Pozole Verde Bomb 2-Pack,1732261259721675546,320,6162.15,5044.3
TikTok,2026-03-20,Tinga Bomb 2-Pack,850063346283,15,237.42,216.19
TikTok,2026-03-20,Variety Pack,850063346511,11,549.89,481.21
TikTok,2026-03-21,Birria Bomb 2-Pack,1729443667774378778,403,7943.91,6650.57
TikTok,2026-03-21,Pozole Bomb 2-Pack,1729597409638126362,51,997.1,809.61
TikTok,2026-03-21,Pozole Verde Bomb 2-Pack,1732261259721675546,249,4940.21,3936.72
TikTok,2026-03-21,Tinga Bomb 2-Pack,850063346283,21,432.36,345.68
TikTok,2026-03-21,Variety Pack,850063346511,11,549.89,493.71
TikTok,2026-03-22,Birria Bomb 2-Pack,1729443667774378778,481,9405.85,8077.48
TikTok,2026-03-22,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2026-03-22,Pozole Bomb 2-Pack,1729597409638126362,55,1032.12,851.71
TikTok,2026-03-22,Pozole Verde Bomb 2-Pack,1732261259721675546,256,5107.73,4211.67
TikTok,2026-03-22,Tinga Bomb 2-Pack,850063346283,24,427.34,370.38
TikTok,2026-03-22,Variety Pack,850063346511,11,499.9,376.45
TikTok,2026-03-23,Birria Bomb 2-Pack,1729443667774378778,252,4865.24,4213.46
TikTok,2026-03-23,Brine Bomb,85006334629,4,59.97,53.97
TikTok,2026-03-23,Pozole Bomb 2-Pack,1729597409638126362,57,1004.58,882.47
TikTok,2026-03-23,Pozole Verde Bomb 2-Pack,1732261259721675546,180,3510.88,2925.95
TikTok,2026-03-23,Tinga Bomb 2-Pack,850063346283,18,319.87,287.3
TikTok,2026-03-23,Variety Pack,850063346511,6,299.94,266.94
TikTok,2026-03-24,Birria Bomb 2-Pack,1729443667774378778,329,6537.03,5274.22
TikTok,2026-03-24,Brine Bomb,85006334629,2,19.99,17.99
TikTok,2026-03-24,Pozole Bomb 2-Pack,1729597409638126362,50,829.69,674.42
TikTok,2026-03-24,Pozole Verde Bomb 2-Pack,1732261259721675546,172,3166.06,2526.22
TikTok,2026-03-24,Tinga Bomb 2-Pack,850063346283,13,147.45,119.23
TikTok,2026-03-24,Variety Pack,850063346511,10,549.89,436.72
TikTok,2026-03-25,Birria Bomb 2-Pack,1729443667774378778,321,6152.26,5276.28
TikTok,2026-03-25,Pozole Bomb 2-Pack,1729597409638126362,30,512.32,446.52
TikTok,2026-03-25,Pozole Verde Bomb 2-Pack,1732261259721675546,123,2346.44,1963.57
TikTok,2026-03-25,Tinga Bomb 2-Pack,850063346283,15,234.89,199.12
TikTok,2026-03-25,Variety Pack,850063346511,3,99.98,80.13
TikTok,2026-03-26,Birria Bomb 2-Pack,1729443667774378778,335,6474.54,5499.82
TikTok,2026-03-26,Brine Bomb,85006334629,4,59.97,52.37
TikTok,2026-03-26,Pozole Bomb 2-Pack,1729597409638126362,55,994.6,852.54
TikTok,2026-03-26,Pozole Verde Bomb 2-Pack,1732261259721675546,194,3863.21,3097.62
TikTok,2026-03-26,Tinga Bomb 2-Pack,850063346283,18,382.37,281.39
TikTok,2026-03-26,Variety Pack,850063346511,4,199.96,178.96
TikTok,2026-03-27,Birria Bomb 2-Pack,1729443667774378778,387,7728.88,6268.65
TikTok,2026-03-27,Brine Bomb,85006334629,4,39.98,32.38
TikTok,2026-03-27,Pozole Bomb 2-Pack,1729597409638126362,45,797.19,676.03
TikTok,2026-03-27,Pozole Verde Bomb 2-Pack,1732261259721675546,224,4298.06,3528.79
TikTok,2026-03-27,Tinga Bomb 2-Pack,850063346283,17,234.92,208.14
TikTok,2026-03-27,Variety Pack,850063346511,4,199.96,178.46
TikTok,2026-03-28,Birria Bomb 2-Pack,1729443667774378778,561,11164.73,8628.99
TikTok,2026-03-28,Pozole Bomb 2-Pack,1729597409638126362,57,1057.06,879.44
TikTok,2026-03-28,Pozole Verde Bomb 2-Pack,1732261259721675546,299,5919.71,4830.07
TikTok,2026-03-28,Tinga Bomb 2-Pack,850063346283,12,219.92,191.82
TikTok,2026-03-28,Variety Pack,850063346511,1,49.99,36.48
TikTok,2026-03-29,Birria Bomb 2-Pack,1729443667774378778,500,9688.02,7523.14
TikTok,2026-03-29,Pozole Bomb 2-Pack,1729597409638126362,68,1264.5,1001.68
TikTok,2026-03-29,Pozole Verde Bomb 2-Pack,1732261259721675546,232,4547.91,3685.95
TikTok,2026-03-29,Tinga Bomb 2-Pack,850063346283,20,287.4,242.05
TikTok,2026-03-30,Birria Bomb 2-Pack,1729443667774378778,601,11991.77,9134.63
TikTok,2026-03-30,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2026-03-30,Pozole Bomb 2-Pack,1729597409638126362,62,1191.97,935.33
TikTok,2026-03-30,Pozole Verde Bomb 2-Pack,1732261259721675546,272,5252.53,4213.49
TikTok,2026-03-30,Tinga Bomb 2-Pack,850063346283,23,289.9,231.99
TikTok,2026-03-30,Variety Pack,850063346511,2,99.98,78.48
TikTok,2026-03-31,Birria Bomb 2-Pack,1729443667774378778,482,9345.61,7264.32
TikTok,2026-03-31,Brine Bomb,85006334629,2,39.98,32.98
TikTok,2026-03-31,Pozole Bomb 2-Pack,1729597409638126362,52,952.13,761.61
TikTok,2026-03-31,Pozole Verde Bomb 2-Pack,1732261259721675546,187,3753.28,3026.15
TikTok,2026-03-31,Tinga Bomb 2-Pack,850063346283,20,237.42,211.87
TikTok,2026-03-31,Variety Pack,850063346511,2,49.99,42.49
TikTok,2026-04-01,Birria Bomb 2-Pack,1729443667774378778,427,8391.05,6961.77
TikTok,2026-04-01,Brine Bomb,85006334629,1,0,0
TikTok,2026-04-01,Pozole Bomb 2-Pack,1729597409638126362,43,762.18,646.99
TikTok,2026-04-01,Pozole Verde Bomb 2-Pack,1732261259721675546,211,4183.05,3593.24
TikTok,2026-04-01,Tinga Bomb 2-Pack,850063346283,13,137.44,123.07
TikTok,2026-04-01,Variety Pack,850063346511,3,49.99,44.49
TikTok,2026-04-02,Birria Bomb 2-Pack,1729443667774378778,402,7876.39,6562.58
TikTok,2026-04-02,Brine Bomb,85006334629,4,39.98,37.99
TikTok,2026-04-02,Pozole Bomb 2-Pack,1729597409638126362,46,804.68,702.11
TikTok,2026-04-02,Pozole Verde Bomb 2-Pack,1732261259721675546,136,2711.28,2317.89
TikTok,2026-04-02,Tinga Bomb 2-Pack,850063346283,14,152.44,128.1
TikTok,2026-04-02,Variety Pack,850063346511,5,199.96,189.47
TikTok,2026-04-03,Birria Bomb 2-Pack,1729443667774378778,404,8078.88,6568.38
TikTok,2026-04-03,Pozole Bomb 2-Pack,1729597409638126362,46,727.22,653.1
TikTok,2026-04-03,Pozole Verde Bomb 2-Pack,1732261259721675546,160,3141.05,2754.26
TikTok,2026-04-03,Tinga Bomb 2-Pack,850063346283,14,147.45,129
TikTok,2026-04-03,Variety Pack,850063346511,2,99.98,86.29
TikTok,2026-04-04,Birria Bomb 2-Pack,1729443667774378778,467,9213.29,7459.95
TikTok,2026-04-04,Brine Bomb,85006334629,2,39.98,35.98
TikTok,2026-04-04,Pozole Bomb 2-Pack,1729597409638126362,35,637.25,503.49
TikTok,2026-04-04,Pozole Verde Bomb 2-Pack,1732261259721675546,178,3440.9,2940.37
TikTok,2026-04-04,Tinga Bomb 2-Pack,850063346283,11,167.44,151.79
TikTok,2026-04-04,Variety Pack,850063346511,4,149.97,125.28
TikTok,2026-04-05,Birria Bomb 2-Pack,1729443667774378778,306,5937.27,4913.13
TikTok,2026-04-05,Pozole Bomb 2-Pack,1729597409638126362,34,604.78,500.13
TikTok,2026-04-05,Pozole Verde Bomb 2-Pack,1732261259721675546,180,3448.35,2973.46
TikTok,2026-04-05,Tinga Bomb 2-Pack,850063346283,10,184.93,162.33
TikTok,2026-04-05,Variety Pack,850063346511,4,199.96,169.06
TikTok,2026-04-06,Birria Bomb 2-Pack,1729443667774378778,433,8286.23,6859.18
TikTok,2026-04-06,Brine Bomb,85006334629,2,0,0
TikTok,2026-04-06,Pozole Bomb 2-Pack,1729597409638126362,56,962.14,819.6
TikTok,2026-04-06,Pozole Verde Bomb 2-Pack,1732261259721675546,210,4133.09,3502.06
TikTok,2026-04-06,Tinga Bomb 2-Pack,850063346283,16,237.42,215.22
TikTok,2026-04-06,Variety Pack,850063346511,4,149.97,115.67
TikTok,2026-04-07,Birria Bomb 2-Pack,1729443667774378778,463,8991.02,7262.29
TikTok,2026-04-07,Brine Bomb,85006334629,3,19.99,14.83
TikTok,2026-04-07,Pozole Bomb 2-Pack,1729597409638126362,38,729.74,576.66
TikTok,2026-04-07,Pozole Verde Bomb 2-Pack,1732261259721675546,153,3046.08,2513.95
TikTok,2026-04-07,Tinga Bomb 2-Pack,850063346283,12,227.43,151.6
TikTok,2026-04-07,Variety Pack,850063346511,4,199.96,170.12
TikTok,2026-04-08,Birria Bomb 2-Pack,1729443667774378778,353,6716.94,5573.38
TikTok,2026-04-08,Brine Bomb,85006334629,4,39.98,32.39
TikTok,2026-04-08,Pozole Bomb 2-Pack,1729597409638126362,44,717.24,636.69
TikTok,2026-04-08,Pozole Verde Bomb 2-Pack,1732261259721675546,173,3403.47,2865.16
TikTok,2026-04-08,Tinga Bomb 2-Pack,850063346283,13,162.45,139
TikTok,2026-04-08,Variety Pack,850063346511,3,149.97,115.67
TikTok,2026-04-09,Birria Bomb 2-Pack,1729443667774378778,455,8948.28,7303.32
TikTok,2026-04-09,Pozole Bomb 2-Pack,1729597409638126362,33,622.25,534.17
TikTok,2026-04-09,Pozole Verde Bomb 2-Pack,1732261259721675546,105,2069.04,1750.22
TikTok,2026-04-09,Tinga Bomb 2-Pack,850063346283,7,149.94,109.95
TikTok,2026-04-09,Variety Pack,850063346511,6,299.94,268.44
TikTok,2026-04-10,Birria Bomb 2-Pack,1729443667774378778,426,8171.37,6865.64
TikTok,2026-04-10,Brine Bomb,85006334629,2,39.98,18
TikTok,2026-04-10,Pozole Bomb 2-Pack,1729597409638126362,44,774.68,688.3
TikTok,2026-04-10,Pozole Verde Bomb 2-Pack,1732261259721675546,193,3690.91,3085.91
TikTok,2026-04-10,Tinga Bomb 2-Pack,850063346283,9,132.45,92.59
TikTok,2026-04-10,Variety Pack,850063346511,5,199.96,160.16
TikTok,2026-04-11,Birria Bomb 2-Pack,1729443667774378778,426,8393.76,6816.91
TikTok,2026-04-11,Pozole Bomb 2-Pack,1729597409638126362,44,772.22,662.11
TikTok,2026-04-11,Pozole Verde Bomb 2-Pack,1732261259721675546,159,3138.55,2605.69
TikTok,2026-04-11,Tinga Bomb 2-Pack,850063346283,5,94.96,81.62
TikTok,2026-04-11,Variety Pack,850063346511,2,99.98,88.98
TikTok,2026-04-12,Birria Bomb 2-Pack,1729443667774378778,459,8798.49,7294.39
TikTok,2026-04-12,Brine Bomb,85006334629,2,39.98,34.18
TikTok,2026-04-12,Pozole Bomb 2-Pack,1729597409638126362,45,877.16,708.15
TikTok,2026-04-12,Pozole Verde Bomb 2-Pack,1732261259721675546,167,3278.48,2771.28
TikTok,2026-04-12,Tinga Bomb 2-Pack,850063346283,11,169.93,142.86
TikTok,2026-04-12,Variety Pack,850063346511,3,149.97,124.57
TikTok,2026-04-13,Birria Bomb 2-Pack,1729443667774378778,458,8821.09,7420.91
TikTok,2026-04-13,Brine Bomb,85006334629,1,19.99,17.99
TikTok,2026-04-13,Pozole Bomb 2-Pack,1729597409638126362,39,734.73,629.96
TikTok,2026-04-13,Pozole Verde Bomb 2-Pack,1732261259721675546,151,3011.07,2499.74
TikTok,2026-04-13,Tinga Bomb 2-Pack,850063346283,14,242.41,216.29
TikTok,2026-04-13,Variety Pack,850063346511,1,0,0
TikTok,2026-04-14,Birria Bomb 2-Pack,1729443667774378778,447,8418.86,7149.05
TikTok,2026-04-14,Brine Bomb,85006334629,3,19.99,18
TikTok,2026-04-14,Pozole Bomb 2-Pack,1729597409638126362,47,849.68,723.77
TikTok,2026-04-14,Pozole Verde Bomb 2-Pack,1732261259721675546,114,2216.58,1698.48
TikTok,2026-04-14,Tinga Bomb 2-Pack,850063346283,42,689.76,586.41
TikTok,2026-04-14,Variety Pack,850063346511,1,49.99,44.49
TikTok,2026-04-15,Birria Bomb 2-Pack,1729443667774378778,54,992.08,812.41
TikTok,2026-04-15,Pozole Bomb 2-Pack,1729597409638126362,8,129.95,112.49
TikTok,2026-04-15,Pozole Verde Bomb 2-Pack,1732261259721675546,18,352.34,301.07
TikTok,2026-04-15,Tinga Bomb 2-Pack,850063346283,7,124.96,112.24
TikTok,2026-04-15,Variety Pack,1729738936829514522,2,149.97,149.97
TikTok,2026-04-16,Birria Bomb 2-Pack,1729444046947390234,351,6642.109999999999,6642.11
TikTok,2026-04-16,Pozole Bomb 2-Pack,1729615891226989338,54,972.21,972.21
TikTok,2026-04-16,Pozole Verde Bomb 2-Pack,1732261259721675546,146,2898.67,2898.67
TikTok,2026-04-16,Tinga Bomb 2-Pack,1731018016373379866,14,217.45,217.45
TikTok,2026-04-16,Variety Pack,1729738936829514522,2,99.98,99.98
TikTok,2026-04-17,Birria Bomb 2-Pack,1729444046947390234,359,6664.65,6664.65
TikTok,2026-04-17,Brine Bomb,1729738653671658266,2,19.99,19.99
TikTok,2026-04-17,Pozole Bomb 2-Pack,1729615891226989338,55,987.23,987.23
TikTok,2026-04-17,Pozole Verde Bomb 2-Pack,1732261259721675546,80,1549.41,1549.41
TikTok,2026-04-17,Tinga Bomb 2-Pack,1731018016373379866,10,134.95,134.95
TikTok,2026-04-17,Variety Pack,1729738936829514522,1,49.99,49.99
